Kode Universitas,Nama Universitas,No,Kode Prodi,Nama Prodi,Tingkat,Kuota,Peminat,Portofolio,Provinsi,Rank,Minat,Klaster
621,Universitas Mataram,34,16211034,PENDIDIKAN ANAK USIA DINI,Sarjana,60,225.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,35,16211035,HUBUNGAN INTERNASIONAL,Sarjana,75,537.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,36,16211036,ILMU KOMUNIKASI,Sarjana,60,930.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,37,16211037,SOSIOLOGI,Sarjana,75,216.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,38,16211038,PENDIDIKAN SOSIOLOGI,Sarjana,70,261.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,39,16211048,STATISTIKA,Sarjana,30,139.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,40,16211049,TEKNIK INDUSTRI,Sarjana,38,268.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,41,16213039,PERPAJAKAN,Diploma Tiga,75,1683.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,42,16213043,AKUNTANSI,Diploma Tiga,88,1551.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,43,16213044,AGRIBISNIS PETERNAKAN,Diploma Tiga,38,587.0,Tidak Ada,Nusa Tenggara Barat,,,
621,Universitas Mataram,44,16213047,PARIWISATA,Diploma Tiga,75,1197.0,Tidak Ada,Nusa Tenggara Barat,,,
631,Universitas Nusa Cendana,1,16311001,PEND. MATEMATIKA,Sarjana,50,148.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,2,16311002,PEND. BIOLOGI,Sarjana,45,158.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,3,16311003,PEND. FISIKA,Sarjana,49,60.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,4,16311004,PEND. KIMIA,Sarjana,45,57.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,5,16311005,PEND. TEKNIK BANGUNAN,Sarjana,36,42.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,6,16311006,PEND. TEKNIK MESIN,Sarjana,32,52.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,7,16311007,PEND. TEKNIK ELEKTRO,Sarjana,36,63.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,8,16311008,AGRONOMI/AGROEKOTEKNOLOGI,Sarjana,95,72.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,9,16311009,AGRIBISNIS,Sarjana,90,117.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,10,16311010,ILMU PETERNAKAN,Sarjana,180,128.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,11,16311011,ILMU KESEHATAN MASYARAKAT,Sarjana,81,909.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,12,16311012,MATEMATIKA,Sarjana,54,66.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,13,16311013,BIOLOGI,Sarjana,54,77.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,14,16311014,FISIKA,Sarjana,36,17.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,15,16311015,KIMIA,Sarjana,40,45.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,16,16311016,TEKNIK SIPIL,Sarjana,45,452.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,17,16311017,TEKNIK ELEKTRO,Sarjana,36,184.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,18,16311018,TEKNIK MESIN,Sarjana,57,122.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,19,16311019,ILMU KOMPUTER,Sarjana,45,815.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,20,16311020,TEKNIK ARSITEKTUR,Sarjana,54,122.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,21,16311021,TEKNIK PERTAMBANGAN,Sarjana,45,126.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,22,16311022,PENDIDIKAN DOKTER,Sarjana,50,698.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,23,16311023,BUDIDAYA PERIKANAN,Sarjana,45,48.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,24,16311024,KEDOKTERAN HEWAN,Sarjana,36,204.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,25,16311025,KEHUTANAN,Sarjana,45,103.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,26,16311026,MANAJEMEN SUMBER DAYA PERAIRAN,Sarjana,45,28.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,27,16311027,PEND. BHS  & SASTRA  INDO.,Sarjana,72,179.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,28,16311028,PEND. BHS. INGGRIS,Sarjana,72,224.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,29,16311029,PPKN,Sarjana,54,511.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,30,16311030,PEND. EKONOMI,Sarjana,54,113.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,31,16311031,PEND. GEOGRAFI,Sarjana,63,173.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,32,16311032,PEND. SEJARAH,Sarjana,45,145.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,33,16311033,BIMBINGAN KONSELING,Sarjana,40,303.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,34,16311034,PEND. LUAR SEKOLAH,Sarjana,36,26.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,35,16311035,PEND. ANAK USIA DINI,Sarjana,36,165.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,36,16311036,PEND. GURU SEKOLAH  DASAR,Sarjana,90,996.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,37,16311037,ILMU HUKUM,Sarjana,158,629.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,38,16311038,ILMU ADM.NEGARA,Sarjana,139,381.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,39,16311039,ILMU ADM.NIAGA,Sarjana,113,187.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,40,16311040,SOSIOLOGI,Sarjana,72,153.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,41,16311041,ILMU KOMUNIKASI,Sarjana,103,484.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,42,16311042,ILMU POLITIK,Sarjana,70,81.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,43,16311043,PENJASKESREK,Sarjana,54,75.0,Olahraga,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,44,16311044,EKONOMI PEMBANGUNAN,Sarjana,54,101.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,45,16311045,AKUNTANSI,Sarjana,81,738.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,46,16311046,MANAJEMEN,Sarjana,122,685.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,47,16311047,PSIKOLOGI,Sarjana,49,311.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,48,16311049,FARMASI,Sarjana,22,714.0,Tidak Ada,Nusa Tenggara Timur,,,
631,Universitas Nusa Cendana,49,16313048,TEKNIK PEMBUATAN TENUN IKAT,Diploma Tiga,18,165.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,1,16321001,AGRIBISNIS,Sarjana,52,40.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,2,16321002,AGROTEKNOLOGI,Sarjana,48,25.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,3,16321003,PETERNAKAN,Sarjana,52,57.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,4,16321004,PEND. BIOLOGI,Sarjana,72,73.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,5,16321005,PEND. MATEMATIKA,Sarjana,72,43.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,6,16321006,BIOLOGI,Sarjana,40,31.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,7,16321007,MATEMATIKA,Sarjana,24,22.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,8,16321008,KIMIA,Sarjana,32,19.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,9,16321009,TEKNOLOGI INFORMASI,Sarjana,64,263.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,10,16321010,ADM. NEGARA,Sarjana,124,81.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,11,16321011,ILMU PEMERINTAHAN,Sarjana,108,55.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,12,16321012,PEND. BAHASA INDONESIA,Sarjana,72,100.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,13,16321013,PEND. BAHASA INGGRIS,Sarjana,68,48.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,14,16321014,MANAJEMEN,Sarjana,120,171.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,15,16321015,EKO. PEMBANGUNAN,Sarjana,96,49.0,Tidak Ada,Nusa Tenggara Timur,,,
632,Universitas Timor,16,16323016,KEPERAWATAN,Diploma Tiga,36,143.0,Tidak Ada,Nusa Tenggara Timur,,,
711,Universitas Hasanuddin,1,17111001,MATEMATIKA,Sarjana,60,131.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,2,17111002,FISIKA,Sarjana,63,97.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,3,17111003,KESEHATAN MASYARAKAT,Sarjana,175,1938.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,4,17111004,FARMASI,Sarjana,80,2089.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,5,17111005,KIMIA,Sarjana,66,177.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,6,17111006,BIOLOGI,Sarjana,78,167.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,7,17111007,PENDIDIKAN DOKTER,Sarjana,131,3504.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,8,17111008,AGROTEKNOLOGI,Sarjana,155,274.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,9,17111009,ILMU DAN TEKNOLOGI PANGAN,Sarjana,78,313.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,10,17111010,AGRIBISNIS,Sarjana,120,458.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,11,17111011,TEKNIK PERTANIAN,Sarjana,80,251.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,12,17111012,TEKNIK SIPIL,Sarjana,76,1017.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,13,17111013,TEKNIK MESIN,Sarjana,70,475.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,14,17111014,TEKNIK ELEKTRO,Sarjana,95,602.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,15,17111015,TEKNIK PERKAPALAN,Sarjana,60,310.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,16,17111016,TEKNIK GEOLOGI,Sarjana,65,684.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,17,17111017,PENDIDIKAN DOKTER GIGI,Sarjana,80,1771.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,18,17111018,TEKNIK ARSITEKTUR,Sarjana,60,509.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,19,17111019,KEHUTANAN,Sarjana,189,528.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,20,17111020,GEOFISIKA,Sarjana,60,102.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,21,17111021,STATISTIKA,Sarjana,50,348.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,22,17111022,ILMU GIZI,Sarjana,75,860.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,23,17111023,ILMU KELAUTAN,Sarjana,188,192.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,24,17111024,BUDIDAYA PERAIRAN,Sarjana,113,64.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,25,17111025,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,113,124.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,26,17111026,PEMANFAATAN SUMBERDAYA PERIKANAN,Sarjana,113,61.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,27,17111027,AGROBISNIS PERIKANAN,Sarjana,113,90.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,28,17111028,ILMU KEPERAWATAN,Sarjana,85,1120.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,29,17111029,PETERNAKAN,Sarjana,203,321.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,30,17111030,TEKNIK KELAUTAN,Sarjana,86,173.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,31,17111031,TEKNIK INDUSTRI,Sarjana,60,788.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,32,17111032,TEKNIK SISTEM PERKAPALAN,Sarjana,67,152.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,33,17111033,PERENCANAAN WILAYAH DAN KOTA,Sarjana,53,350.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,34,17111034,TEKNIK PERTAMBANGAN,Sarjana,52,1788.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,35,17111035,TEKNIK INFORMATIKA,Sarjana,64,1988.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,36,17111036,FISOTERAPI,Sarjana,45,487.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,37,17111037,TEKNIK LINGKUNGAN,Sarjana,65,486.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,38,17111038,KEDOKTERAN HEWAN,Sarjana,65,423.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,39,17111039,PSIKOLOGI,Sarjana,53,1272.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,40,17111040,SISTEM INFORMASI,Sarjana,50,739.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,41,17111041,ILMU AKTUARIA,Sarjana,53,220.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,42,17111042,REKAYASA KEHUTANAN,Sarjana,57,96.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,43,17111045,ILMU TANAH,Sarjana,85,98.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,44,17111046,PROTEKSI TANAMAN,Sarjana,82,60.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,45,17111047,KONSERVASI HUTAN,Sarjana,46,68.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,46,17111048,TEKNOLOGI HASIL PERIKANAN,Sarjana,75,53.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,47,17111054,MANAJEMEN,Sarjana,150,2039.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,48,17111055,ILMU HUKUM,Sarjana,177,2356.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,49,17111056,ILMU POLITIK,Sarjana,50,255.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,50,17111057,ANTROPOLOGI,Sarjana,68,178.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,51,17111058,ILMU SEJARAH,Sarjana,53,78.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,52,17111059,ILMU KOMUNIKASI,Sarjana,70,1154.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,53,17111060,SOSIOLOGI,Sarjana,71,180.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,54,17111061,AKUNTANSI,Sarjana,130,1360.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,55,17111062,ILMU PEMERINTAHAN,Sarjana,67,396.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,56,17111063,ILMU HUBUNGAN INTERNASIONAL,Sarjana,70,815.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,57,17111064,ADMINISTRASI PUBLIK,Sarjana,60,733.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,58,17111065,SASTRA INDONESIA,Sarjana,81,160.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,59,17111066,SASTRA DAERAH,Sarjana,44,31.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,60,17111067,SASTRA ARAB,Sarjana,55,156.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,61,17111068,SASTRA INGGRIS,Sarjana,99,400.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,62,17111069,SASTRA PERANCIS,Sarjana,44,27.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,63,17111070,ARKEOLOGI,Sarjana,60,71.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,64,17111071,SASTRA JEPANG,Sarjana,80,139.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,65,17111072,EKONOMI PEMBANGUNAN,Sarjana,150,532.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,66,17111073,HUKUM ADMINISTRASI NEGARA,Sarjana,50,578.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,67,17111074,BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK,Sarjana,60,160.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,68,17111077,PARIWISATA,Sarjana,55,266.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,69,17111080,EKONOMI DAN BISNIS ISLAM,Sarjana,37,331.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,70,17111081,TEKNOLOGI INDUSTRI PERTANIAN,Sarjana,45,122.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,71,17111084,TEKNIK GEODESI,Sarjana,36,,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,72,17111085,TEKNIK METALURGI DAN MATERIAL,Sarjana,40,,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,73,17112043,TEKNOLOGI PRODUKSI TERNAK,Sarjana Terapan,35,47.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,74,17112044,TEKNOLOGI PRODUKSI TANAMAN PANGAN,Sarjana Terapan,24,174.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,75,17112049,AGRIBISNIS PANGAN,Sarjana Terapan,30,485.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,76,17112050,TEKNOLOGI PAKAN TERNAK,Sarjana Terapan,35,54.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,77,17112051,AGRIBISNIS PETERNAKAN,Sarjana Terapan,25,263.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,78,17112052,TERAPI GIGI,Sarjana Terapan,28,1255.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,79,17112053,BUDI DAYA LAUT DAN PANTAI,Sarjana Terapan,35,166.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,80,17112075,DESTINASI PARIWISATA,Sarjana Terapan,24,823.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,81,17112078,TEKNOLOGI AKUAKULTUR DAN PASCA PANEN PERIKANAN,Sarjana Terapan,30,47.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,82,17112079,PARAMEDIK VETERINER,Sarjana Terapan,24,146.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,83,17112082,TEKNOLOGI METALURGI EKSTRAKSI,Sarjana Terapan,22,407.0,Tidak Ada,Sulawesi Selatan,,,
711,Universitas Hasanuddin,84,17112083,PENGINDERAAN JAUH DAN SISTEM INFORMASI GEOGRAFIS,Sarjana Terapan,28,,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,1,17121001,PENDIDIKAN MATEMATIKA,Sarjana,52,270.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,2,17121002,PENDIDIKAN FISIKA,Sarjana,31,70.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,3,17121003,PENDIDIKAN KIMIA,Sarjana,31,92.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,4,17121004,PENDIDIKAN BIOLOGI,Sarjana,52,257.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,5,17121005,MATEMATIKA,Sarjana,35,87.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,6,17121006,FISIKA,Sarjana,30,28.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,7,17121007,KIMIA,Sarjana,30,84.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,8,17121008,BIOLOGI,Sarjana,35,109.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,9,17121009,GEOGRAFI,Sarjana,35,74.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,10,17121010,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,45,124.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,11,17121011,PEND. TEKNIK ELEKTRONIKA,Sarjana,28,48.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,12,17121012,PENDIDIKAN TEKNIK MESIN,Sarjana,28,131.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,13,17121013,PEND. TEKNIK OTOMOTIF,Sarjana,43,96.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,14,17121014,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,28,70.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,15,17121015,ILMU KEOLAHRAGAAN,Sarjana,55,137.0,Olahraga,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,16,17121016,PENDIDIKAN TEKNIK INFORMATIKA & KOMPUTER,Sarjana,76,1223.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,17,17121017,PEND. KIMIA KLS INTERNASIONAL (BILINGUAL),Sarjana,15,9.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,18,17121018,PEND. MATEMATIKA KLS INTERNAS. (BILINGUAL),Sarjana,15,37.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,20,17121020,PEND. BIOLOGI KLS INTERNASIONAL (BILINGUAL),Sarjana,15,14.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,21,17121021,PEND. FISIKA KLS INTERNASIONAL (BILINGUAL),Sarjana,15,9.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,22,17121022,PENDIDIKAN TEKNOLOGI PERTANIAN,Sarjana,43,134.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,23,17121023,PENDIDIKAN IPA,Sarjana,35,136.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,24,17121024,PENDIDIKAN IPA KLS INTERNASIONAL (BILINGUAL),Sarjana,15,21.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,25,17121025,STATISTIKA,Sarjana,60,209.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,26,17121026,PENDIDIKAN VOKASIONAL MEKATRONIKA,Sarjana,28,19.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,27,17121027,TEKNIK KOMPUTER,Sarjana,60,989.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,28,17121028,ADMINISTRASI KESEHATAN,Sarjana,141,1226.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,29,17121029,GIZI,Sarjana,141,920.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,30,17121030,ARSITEKTUR,Sarjana,43,326.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,31,17121036,FISIOTERAPI,Sarjana,77,308.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,32,17121037,PENDIDIKAN GEOGRAFI,Sarjana,46,132.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,33,17121038,PENDIDIKAN KESEJAHTERAAN KELUARGA,Sarjana,59,150.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,35,17121040,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,76,296.0,Olahraga,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,36,17121041,ADMINISTRASI PENDIDIKAN,Sarjana,60,235.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,37,17121042,TEKNOLOGI PENDIDIKAN,Sarjana,46,125.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,38,17121043,BIMBINGAN DAN KONSELING,Sarjana,60,1127.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,39,17121044,PENDIDIKAN LUAR SEKOLAH,Sarjana,35,42.0,Tidak Ada,Sulawesi Selatan,,,
712,Universitas Negeri Makassar,40,17121045,PENDIDIKAN LUAR BIASA,Sarjana,47,83.0,Tidak Ada,Sulawesi Selatan,,,
